date,underlying_price,option_symbol,option_type,strike,expiry,bid,ask,mid
2025-07-17,625.469970703125,SPY250718C00611000,call,611.0,2025-07-18,15.41,15.51,15.46
2025-07-17,625.469970703125,SPY250718C00612000,call,612.0,2025-07-18,14.43,14.55,14.49
2025-07-17,625.469970703125,SPY250718C00613000,call,613.0,2025-07-18,13.43,13.53,13.48
2025-07-17,625.469970703125,SPY250718C00614000,call,614.0,2025-07-18,12.44,12.55,12.495000000000001
2025-07-17,625.469970703125,SPY250718C00615000,call,615.0,2025-07-18,11.43,11.54,11.485
2025-07-17,625.469970703125,SPY250718C00616000,call,616.0,2025-07-18,10.45,10.56,10.504999999999999
2025-07-17,625.469970703125,SPY250718C00617000,call,617.0,2025-07-18,9.48,9.55,9.515
2025-07-17,625.469970703125,SPY250718C00618000,call,618.0,2025-07-18,8.57,8.64,8.605
2025-07-17,625.469970703125,SPY250718C00619000,call,619.0,2025-07-18,7.56,7.63,7.595
2025-07-17,625.469970703125,SPY250718C00620000,call,620.0,2025-07-18,6.71,6.78,6.745
2025-07-17,625.469970703125,SPY250718C00621000,call,621.0,2025-07-18,5.83,5.87,5.85
2025-07-17,625.469970703125,SPY250718C00622000,call,622.0,2025-07-18,4.98,5.03,5.005000000000001
2025-07-17,625.469970703125,SPY250718C00623000,call,623.0,2025-07-18,4.18,4.2,4.1899999999999995
2025-07-17,625.469970703125,SPY250718C00624000,call,624.0,2025-07-18,3.42,3.46,3.44
2025-07-17,625.469970703125,SPY250718C00625000,call,625.0,2025-07-18,2.74,2.76,2.75
2025-07-17,625.469970703125,SPY250718C00626000,call,626.0,2025-07-18,2.14,2.15,2.145
2025-07-17,625.469970703125,SPY250718C00627000,call,627.0,2025-07-18,1.57,1.58,1.5750000000000002
2025-07-17,625.469970703125,SPY250718C00628000,call,628.0,2025-07-18,1.11,1.12,1.1150000000000002
2025-07-17,625.469970703125,SPY250718C00629000,call,629.0,2025-07-18,0.77,0.78,0.775
2025-07-17,625.469970703125,SPY250718C00630000,call,630.0,2025-07-18,0.48,0.49,0.485
2025-07-17,625.469970703125,SPY250718C00631000,call,631.0,2025-07-18,0.29,0.3,0.295
2025-07-17,625.469970703125,SPY250718C00632000,call,632.0,2025-07-18,0.17,0.18,0.175
2025-07-17,625.469970703125,SPY250718C00633000,call,633.0,2025-07-18,0.09,0.1,0.095
2025-07-17,625.469970703125,SPY250718C00634000,call,634.0,2025-07-18,0.05,0.06,0.055
2025-07-17,625.469970703125,SPY250718C00635000,call,635.0,2025-07-18,0.04,0.05,0.045
2025-07-17,625.469970703125,SPY250718C00636000,call,636.0,2025-07-18,0.02,0.03,0.025
2025-07-17,625.469970703125,SPY250718C00637000,call,637.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718C00638000,call,638.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718C00639000,call,639.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718C00640000,call,640.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718C00641000,call,641.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00642000,call,642.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00643000,call,643.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00644000,call,644.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00645000,call,645.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00646000,call,646.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00647000,call,647.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00648000,call,648.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00649000,call,649.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00650000,call,650.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00651000,call,651.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00652000,call,652.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00653000,call,653.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00654000,call,654.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00655000,call,655.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00656000,call,656.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00657000,call,657.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00658000,call,658.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00659000,call,659.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00660000,call,660.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00661000,call,661.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00662000,call,662.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00663000,call,663.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00664000,call,664.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00665000,call,665.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00666000,call,666.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00667000,call,667.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00668000,call,668.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00669000,call,669.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00670000,call,670.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00671000,call,671.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00672000,call,672.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00673000,call,673.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00674000,call,674.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00675000,call,675.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00680000,call,680.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00681000,call,681.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00682000,call,682.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00685000,call,685.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00687000,call,687.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00688000,call,688.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00690000,call,690.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00692000,call,692.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00695000,call,695.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00696000,call,696.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00697000,call,697.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00700000,call,700.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00701000,call,701.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00703000,call,703.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00705000,call,705.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00710000,call,710.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00715000,call,715.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00716000,call,716.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00720000,call,720.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00725000,call,725.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00730000,call,730.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00735000,call,735.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00740000,call,740.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00745000,call,745.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00750000,call,750.0,2025-07-18,0.0,0.0,0.0
2025-07-17,625.469970703125,SPY250718C00755000,call,755.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00760000,call,760.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00765000,call,765.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00770000,call,770.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00775000,call,775.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00780000,call,780.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00785000,call,785.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00790000,call,790.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00795000,call,795.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718C00800000,call,800.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00245000,put,245.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00250000,put,250.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00255000,put,255.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00260000,put,260.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00265000,put,265.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00270000,put,270.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00275000,put,275.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00280000,put,280.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00285000,put,285.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00290000,put,290.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00295000,put,295.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00300000,put,300.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00305000,put,305.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00310000,put,310.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00315000,put,315.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00320000,put,320.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00325000,put,325.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00330000,put,330.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00335000,put,335.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00340000,put,340.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00345000,put,345.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00350000,put,350.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00355000,put,355.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00360000,put,360.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00365000,put,365.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00370000,put,370.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00375000,put,375.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00380000,put,380.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00385000,put,385.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00390000,put,390.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00395000,put,395.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00400000,put,400.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00405000,put,405.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00410000,put,410.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00415000,put,415.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00420000,put,420.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00425000,put,425.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00430000,put,430.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00435000,put,435.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00440000,put,440.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00445000,put,445.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00450000,put,450.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00455000,put,455.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00460000,put,460.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00465000,put,465.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00470000,put,470.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00475000,put,475.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00480000,put,480.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00485000,put,485.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00490000,put,490.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00495000,put,495.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00500000,put,500.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00505000,put,505.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00510000,put,510.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00515000,put,515.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00520000,put,520.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00525000,put,525.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00530000,put,530.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00531000,put,531.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00532000,put,532.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00533000,put,533.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00534000,put,534.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00535000,put,535.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00536000,put,536.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00537000,put,537.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00538000,put,538.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00539000,put,539.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00540000,put,540.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00541000,put,541.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00542000,put,542.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00543000,put,543.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00544000,put,544.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00545000,put,545.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00546000,put,546.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00547000,put,547.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00548000,put,548.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00549000,put,549.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00550000,put,550.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00551000,put,551.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00552000,put,552.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00553000,put,553.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00554000,put,554.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00555000,put,555.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00556000,put,556.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00557000,put,557.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00558000,put,558.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00559000,put,559.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00560000,put,560.0,2025-07-18,0.0,0.01,0.005
2025-07-17,625.469970703125,SPY250718P00561000,put,561.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00562000,put,562.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00563000,put,563.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00564000,put,564.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00565000,put,565.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00566000,put,566.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00567000,put,567.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00568000,put,568.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00569000,put,569.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00570000,put,570.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00571000,put,571.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00572000,put,572.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00573000,put,573.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00574000,put,574.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00575000,put,575.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00576000,put,576.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00577000,put,577.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00578000,put,578.0,2025-07-18,0.01,0.02,0.015
2025-07-17,625.469970703125,SPY250718P00579000,put,579.0,2025-07-18,0.02,0.03,0.025
2025-07-17,625.469970703125,SPY250718P00580000,put,580.0,2025-07-18,0.02,0.03,0.025
2025-07-17,625.469970703125,SPY250718P00581000,put,581.0,2025-07-18,0.02,0.03,0.025
2025-07-17,625.469970703125,SPY250718P00582000,put,582.0,2025-07-18,0.02,0.03,0.025
2025-07-17,625.469970703125,SPY250718P00583000,put,583.0,2025-07-18,0.02,0.03,0.025
2025-07-17,625.469970703125,SPY250718P00584000,put,584.0,2025-07-18,0.02,0.03,0.025
2025-07-17,625.469970703125,SPY250718P00585000,put,585.0,2025-07-18,0.02,0.03,0.025
2025-07-17,625.469970703125,SPY250718P00586000,put,586.0,2025-07-18,0.02,0.03,0.025
2025-07-17,625.469970703125,SPY250718P00587000,put,587.0,2025-07-18,0.02,0.03,0.025
2025-07-17,625.469970703125,SPY250718P00588000,put,588.0,2025-07-18,0.02,0.03,0.025
2025-07-17,625.469970703125,SPY250718P00589000,put,589.0,2025-07-18,0.02,0.03,0.025
2025-07-17,625.469970703125,SPY250718P00590000,put,590.0,2025-07-18,0.02,0.03,0.025
2025-07-17,625.469970703125,SPY250718P00591000,put,591.0,2025-07-18,0.03,0.04,0.035
2025-07-17,625.469970703125,SPY250718P00592000,put,592.0,2025-07-18,0.03,0.04,0.035
2025-07-17,625.469970703125,SPY250718P00593000,put,593.0,2025-07-18,0.03,0.04,0.035
2025-07-17,625.469970703125,SPY250718P00594000,put,594.0,2025-07-18,0.03,0.04,0.035
2025-07-17,625.469970703125,SPY250718P00595000,put,595.0,2025-07-18,0.03,0.04,0.035
2025-07-17,625.469970703125,SPY250718P00596000,put,596.0,2025-07-18,0.03,0.04,0.035
2025-07-17,625.469970703125,SPY250718P00597000,put,597.0,2025-07-18,0.03,0.04,0.035
2025-07-17,625.469970703125,SPY250718P00598000,put,598.0,2025-07-18,0.03,0.04,0.035
2025-07-17,625.469970703125,SPY250718P00599000,put,599.0,2025-07-18,0.03,0.04,0.035
2025-07-17,625.469970703125,SPY250718P00600000,put,600.0,2025-07-18,0.04,0.05,0.045
2025-07-17,625.469970703125,SPY250718P00601000,put,601.0,2025-07-18,0.04,0.05,0.045
2025-07-17,625.469970703125,SPY250718P00602000,put,602.0,2025-07-18,0.04,0.05,0.045
2025-07-17,625.469970703125,SPY250718P00603000,put,603.0,2025-07-18,0.04,0.05,0.045
2025-07-17,625.469970703125,SPY250718P00604000,put,604.0,2025-07-18,0.04,0.05,0.045
2025-07-17,625.469970703125,SPY250718P00605000,put,605.0,2025-07-18,0.05,0.06,0.055
2025-07-17,625.469970703125,SPY250718P00606000,put,606.0,2025-07-18,0.05,0.06,0.055
2025-07-17,625.469970703125,SPY250718P00607000,put,607.0,2025-07-18,0.06,0.07,0.065
2025-07-17,625.469970703125,SPY250718P00608000,put,608.0,2025-07-18,0.06,0.07,0.065
2025-07-17,625.469970703125,SPY250718P00609000,put,609.0,2025-07-18,0.07,0.08,0.07500000000000001
2025-07-17,625.469970703125,SPY250718P00610000,put,610.0,2025-07-18,0.07,0.08,0.07500000000000001
2025-07-17,625.469970703125,SPY250718P00611000,put,611.0,2025-07-18,0.08,0.09,0.08499999999999999
2025-07-17,625.469970703125,SPY250718P00612000,put,612.0,2025-07-18,0.1,0.11,0.10500000000000001
2025-07-17,625.469970703125,SPY250718P00613000,put,613.0,2025-07-18,0.11,0.12,0.11499999999999999
